Id,X,Y,Z,dX,dY,dZ,Bunny
1265,-978.2224922554515,252.9370106512854,27,100,100,100,Body
1266,-1094.068085323365,334.0529681858131,27,100,100,100,Air
1267,-995.5873100221445,351.4177859525062,27,100,100,100,Body
1268,-1076.703267556672,235.5721928845924,127,100,100,100,Body
1269,-978.2224922554515,252.9370106512854,127,100,100,100,Body
1270,-1094.068085323365,334.0529681858131,127,100,100,100,Air
1271,-995.5873100221445,351.4177859525062,127,100,100,100,Body
1272,-526.3765945166112,281.8383029507938,177,400,400,400,Body
1273,-132.4534933117282,351.2975740175659,177,400,400,400,Body
1274,261.4696078931549,420.7568450843382,177,400,400,400,Body
1275,574.2767515635105,374.3705230831965,77,200,200,200,Body
1276,771.2383021659521,409.1001586165826,77,200,200,200,Body
1277,539.5471160301245,571.3320736856381,77,200,200,200,Body
1278,574.2767515635105,374.3705230831965,277,200,200,200,Body
1279,771.2383021659521,409.1001586165826,277,200,200,200,Body
1280,539.5471160301245,571.3320736856381,277,200,200,200,Body
1281,695.9506878653019,548.1389126850672,27,100,100,100,Body
1282,794.4314631665229,565.50373045176,27,100,100,100,Body
1283,678.5858700986091,646.6196879862878,27,100,100,100,Body
1284,777.0666453998301,663.984505752981,27,100,100,100,Air
1285,695.9506878653019,548.1389126850672,127,100,100,100,Body
1286,794.4314631665229,565.50373045176,127,100,100,100,Body
1287,678.5858700986091,646.6196879862878,127,100,100,100,Body
1288,777.0666453998301,663.984505752981,127,100,100,100,Air
1289,695.9506878653019,548.1389126850672,227,100,100,100,Body
1290,794.4314631665229,565.50373045176,227,100,100,100,Body
1291,678.5858700986091,646.6196879862878,227,100,100,100,Body
1292,777.0666453998301,663.984505752981,227,100,100,100,Air
1293,695.9506878653019,548.1389126850672,327,100,100,100,Body
1294,794.4314631665229,565.50373045176,327,100,100,100,Body
1295,678.5858700986091,646.6196879862878,327,100,100,100,Body
1296,777.0666453998301,663.984505752981,327,100,100,100,Body
1297,968.1998527683936,443.8297941499686,77,200,200,200,Body
1298,1130.431767837449,675.5209802857962,77,200,200,200,Air
1299,968.1998527683936,443.8297941499686,277,200,200,200,Body
1300,1130.431767837449,675.5209802857962,277,200,200,200,Air
1301,1124.603424603572,420.6366331493978,27,100,100,100,Air
1302,1223.084199904792,438.0014509160908,27,100,100,100,Air
1303,1107.238606836879,519.1174084506183,27,100,100,100,Air
1304,1205.719382138099,536.4822262173116,27,100,100,100,Air
1305,1124.603424603572,420.6366331493978,127,100,100,100,Body
1306,1223.084199904792,438.0014509160908,127,100,100,100,Air
1307,1107.238606836879,519.1174084506183,127,100,100,100,Air
1308,1205.719382138099,536.4822262173116,127,100,100,100,Air
1309,892.9122384677439,582.8685482184533,27,100,100,100,Body
1310,991.3930137689645,600.2333659851461,27,100,100,100,Air
1311,875.5474207010511,681.3493235196738,27,100,100,100,Air
1312,974.0281960022717,698.7141412863671,27,100,100,100,Air
1313,892.9122384677439,582.8685482184533,127,100,100,100,Body
1314,991.3930137689645,600.2333659851461,127,100,100,100,Body
1315,875.5474207010511,681.3493235196738,127,100,100,100,Air
1316,974.0281960022717,698.7141412863671,127,100,100,100,Air
1317,1124.603424603572,420.6366331493978,227,100,100,100,Body
1318,1223.084199904792,438.0014509160908,227,100,100,100,Air
1319,1107.238606836879,519.1174084506183,227,100,100,100,Body
1320,1205.719382138099,536.4822262173116,227,100,100,100,Air
1321,1124.603424603572,420.6366331493978,327,100,100,100,Body
1322,1223.084199904792,438.0014509160908,327,100,100,100,Air
1323,1107.238606836879,519.1174084506183,327,100,100,100,Air
1324,1205.719382138099,536.4822262173116,327,100,100,100,Air
1325,892.9122384677439,582.8685482184533,227,100,100,100,Body
1326,991.3930137689645,600.2333659851461,227,100,100,100,Body
1327,875.5474207010511,681.3493235196738,227,100,100,100,Air
1328,974.0281960022717,698.7141412863671,227,100,100,100,Air
1329,892.9122384677439,582.8685482184533,327,100,100,100,Air
1330,991.3930137689645,600.2333659851461,327,100,100,100,Air
1331,875.5474207010511,681.3493235196738,327,100,100,100,Air
1332,974.0281960022717,698.7141412863671,327,100,100,100,Air
1333,-1777.605169198033,467.3835909553604,177,400,400,400,Air
1334,-1464.798025527678,420.9972689542187,77,200,200,200,Air
1335,-1267.836474925236,455.7269044876048,77,200,200,200,Air
1336,-1499.527661061064,617.9588195566603,77,200,200,200,Air
1337,-1302.566110458622,652.6884550900463,77,200,200,200,Air
1338,-1499.527661061064,617.9588195566603,277,200,200,200,Air
1339,-1505.356004294942,363.0744724202621,227,100,100,100,Air
1340,-1406.875228993721,380.4392901869551,227,100,100,100,Air
1341,-1522.720822061635,461.5552477214828,227,100,100,100,Air
1342,-1424.240046760414,478.9200654881759,227,100,100,100,Air
1343,-1505.356004294942,363.0744724202621,327,100,100,100,Air
1344,-1406.875228993721,380.4392901869551,327,100,100,100,Body
1345,-1522.720822061635,461.5552477214828,327,100,100,100,Air
1346,-1424.240046760414,478.9200654881759,327,100,100,100,Body
1347,-1308.3944536925,397.8041079536481,227,100,100,100,Body
1348,-1209.913678391279,415.1689257203411,227,100,100,100,Body
1349,-1325.759271459193,496.2848832548689,227,100,100,100,Air
1350,-1227.278496157972,513.6497010215619,227,100,100,100,Air
1351,-1308.3944536925,397.8041079536481,327,100,100,100,Body
1352,-1209.913678391279,415.1689257203411,327,100,100,100,Body
1353,-1325.759271459193,496.2848832548689,327,100,100,100,Body
1354,-1227.278496157972,513.6497010215619,327,100,100,100,Body
1355,-1343.124089225886,594.7656585560896,227,100,100,100,Air
1356,-1244.643313924665,612.1304763227827,227,100,100,100,Air
1357,-1360.488906992579,693.2464338573104,227,100,100,100,Air
1358,-1262.008131691358,710.6112516240037,227,100,100,100,Air
1359,-1343.124089225886,594.7656585560896,327,100,100,100,Air
1360,-1244.643313924665,612.1304763227827,327,100,100,100,Body
1361,-1360.488906992579,693.2464338573104,327,100,100,100,Air
1362,-1262.008131691358,710.6112516240037,327,100,100,100,Air
1363,-873.9133737203529,525.1861755543771,77,200,200,200,Body
1364,-1105.60455985618,687.4180906234326,77,200,200,200,Air
1365,-873.9133737203529,525.1861755543771,277,200,200,200,Body
1366,-1111.432903090058,432.5337434870341,27,100,100,100,Air
1367,-1012.952127788838,449.8985612537272,27,100,100,100,Body
1368,-1128.797720856751,531.0145187882549,27,100,100,100,Air
1369,-1030.316945555531,548.3793365549479,27,100,100,100,Body
1370,-1111.432903090058,432.5337434870341,127,100,100,100,Air
1371,-1012.952127788838,449.8985612537272,127,100,100,100,Body
1372,-1128.797720856751,531.0145187882549,127,100,100,100,Air
1373,-1030.316945555531,548.3793365549479,127,100,100,100,Body
1374,-949.2009880210028,664.2249296228617,27,100,100,100,Body
1375,-850.720212719782,681.5897473895548,27,100,100,100,Body
1376,-966.5658057876958,762.7057049240825,27,100,100,100,Air
1377,-868.085030486475,780.0705226907758,27,100,100,100,Body
1378,-949.2009880210028,664.2249296228617,127,100,100,100,Body
1379,-850.720212719782,681.5897473895548,127,100,100,100,Body
1380,-966.5658057876958,762.7057049240825,127,100,100,100,Air
1381,-868.085030486475,780.0705226907758,127,100,100,100,Body
1382,-1111.432903090058,432.5337434870341,227,100,100,100,Body
1383,-1012.952127788838,449.8985612537272,227,100,100,100,Body
1384,-1128.797720856751,531.0145187882549,227,100,100,100,Air
1385,-1030.316945555531,548.3793365549479,227,100,100,100,Body
1386,-1111.432903090058,432.5337434870341,327,100,100,100,Body
1387,-1012.952127788838,449.8985612537272,327,100,100,100,Body
1388,-1128.797720856751,531.0145187882549,327,100,100,100,Body
1389,-1030.316945555531,548.3793365549479,327,100,100,100,Body
1390,-1146.162538623444,629.4952940894757,227,100,100,100,Air
1391,-1047.681763322224,646.8601118561687,227,100,100,100,Air
1392,-1163.527356390137,727.9760693906965,227,100,100,100,Air
1393,-1065.046581088917,745.3408871573897,227,100,100,100,Air
1394,-1146.162538623444,629.4952940894757,327,100,100,100,Body
1395,-1047.681763322224,646.8601118561687,327,100,100,100,Body
1396,-1163.527356390137,727.9760693906965,327,100,100,100,Air
1397,-1065.046581088917,745.3408871573897,327,100,100,100,Air
1398,-949.2009880210028,664.2249296228617,227,100,100,100,Body
1399,-850.720212719782,681.5897473895548,227,100,100,100,Body
1400,-966.5658057876958,762.7057049240825,227,100,100,100,Air
1401,-868.085030486475,780.0705226907758,227,100,100,100,Body
1402,-949.2009880210028,664.2249296228617,327,100,100,100,Body
1403,-850.720212719782,681.5897473895548,327,100,100,100,Body
1404,-966.5658057876958,762.7057049240825,327,100,100,100,Air
1405,-868.085030486475,780.0705226907758,327,100,100,100,Body
1406,-676.9518231179111,559.9158110877631,77,200,200,200,Body
1407,-479.9902725154695,594.6454466211492,77,200,200,200,Body
1408,-676.9518231179111,559.9158110877631,277,200,200,200,Body
1409,-479.9902725154695,594.6454466211492,277,200,200,200,Body
1410,-752.2394374185612,698.9545651562478,27,100,100,100,Body
1411,-653.7586621173405,716.3193829229408,27,100,100,100,Body
1412,-769.6042551852543,797.4353404574686,27,100,100,100,Air
1413,-671.1234798840335,814.8001582241618,27,100,100,100,Air
1414,-752.2394374185612,698.9545651562478,127,100,100,100,Body
1415,-653.7586621173405,716.3193829229408,127,100,100,100,Body
1416,-769.6042551852543,797.4353404574686,127,100,100,100,Air
1417,-671.1234798840335,814.8001582241618,127,100,100,100,Air
1418,-555.2778868161197,733.6842006896341,27,100,100,100,Body
1419,-456.7971115148989,751.0490184563268,27,100,100,100,Body
1420,-572.6427045828127,832.1649759908546,27,100,100,100,Air
1421,-474.1619292815919,849.5297937575478,27,100,100,100,Body
1422,-555.2778868161197,733.6842006896341,127,100,100,100,Body
1423,-456.7971115148989,751.0490184563268,127,100,100,100,Body
1424,-572.6427045828127,832.1649759908546,127,100,100,100,Air
1425,-474.1619292815919,849.5297937575478,127,100,100,100,Air
1426,-752.2394374185612,698.9545651562478,227,100,100,100,Body
1427,-653.7586621173405,716.3193829229408,227,100,100,100,Body
1428,-769.6042551852543,797.4353404574686,227,100,100,100,Body
1429,-671.1234798840335,814.8001582241618,227,100,100,100,Air
1430,-752.2394374185612,698.9545651562478,327,100,100,100,Body
1431,-653.7586621173405,716.3193829229408,327,100,100,100,Body
1432,-769.6042551852543,797.4353404574686,327,100,100,100,Body
1433,-671.1234798840335,814.8001582241618,327,100,100,100,Air
1434,-555.2778868161197,733.6842006896341,227,100,100,100,Body
1435,-456.7971115148989,751.0490184563268,227,100,100,100,Body
1436,-572.6427045828127,832.1649759908546,227,100,100,100,Air
1437,-474.1619292815919,849.5297937575478,227,100,100,100,Body
1438,-555.2778868161197,733.6842006896341,327,100,100,100,Body
1439,-456.7971115148989,751.0490184563268,327,100,100,100,Body
1440,-572.6427045828127,832.1649759908546,327,100,100,100,Air
1441,-474.1619292815919,849.5297937575478,327,100,100,100,Body
1442,-201.9127643785002,745.2206752224492,177,400,400,400,Body
1443,110.8943792918553,698.8343532213075,77,200,200,200,Body
1444,307.8559298942969,733.5639887546936,77,200,200,200,Body
1445,76.16474375846929,895.7959038237491,77,200,200,200,Body
1446,110.8943792918553,698.8343532213075,277,200,200,200,Body
1447,307.8559298942969,733.5639887546936,277,200,200,200,Body
1448,76.16474375846929,895.7959038237491,277,200,200,200,Body
1449,273.1262943609108,930.5255393571351,277,200,200,200,Body
1450,232.5683155936467,872.6027428231782,27,100,100,100,Body
1451,331.0490908948677,889.9675605898715,27,100,100,100,Body
1452,215.2034978269537,971.0835181243992,27,100,100,100,Body
1453,313.6842731281747,988.448335891092,27,100,100,100,Air
1454,232.5683155936467,872.6027428231782,127,100,100,100,Body
1455,331.0490908948677,889.9675605898715,127,100,100,100,Body
1456,215.2034978269537,971.0835181243992,127,100,100,100,Body
1457,313.6842731281747,988.448335891092,127,100,100,100,Air
1458,667.0493955657939,999.9848104239072,77,200,200,200,Air
1459,504.8174804967384,768.2936242880796,277,200,200,200,Body
1460,667.0493955657939,999.9848104239072,277,200,200,200,Air
1461,464.2595017294743,710.3708277541227,27,100,100,100,Body
1462,562.7402770306953,727.735645520816,27,100,100,100,Body
1463,446.8946839627815,808.8516030553437,27,100,100,100,Body
1464,545.3754592640025,826.2164208220365,27,100,100,100,Air
1465,464.2595017294743,710.3708277541227,127,100,100,100,Body
1466,562.7402770306953,727.735645520816,127,100,100,100,Body
1467,446.8946839627815,808.8516030553437,127,100,100,100,Body
1468,545.3754592640025,826.2164208220365,127,100,100,100,Body
1469,661.2210523319159,745.1004632875088,27,100,100,100,Air
1470,759.7018276331369,762.465281054202,27,100,100,100,Air
1471,643.8562345652231,843.5812385887298,27,100,100,100,Air
1472,742.3370098664441,860.9460563554226,27,100,100,100,Air
1473,661.2210523319159,745.1004632875088,127,100,100,100,Body
1474,759.7018276331369,762.465281054202,127,100,100,100,Air
1475,643.8562345652231,843.5812385887298,127,100,100,100,Air
1476,742.3370098664441,860.9460563554226,127,100,100,100,Air
1477,429.5298661960883,907.3323783565643,27,100,100,100,Air
1478,528.0106414973093,924.6971961232575,27,100,100,100,Air
1479,412.165048429395,1005.813153657785,27,100,100,100,Air
1480,510.645823730616,1023.177971424478,27,100,100,100,Air
1481,429.5298661960883,907.3323783565643,127,100,100,100,Body
1482,528.0106414973093,924.6971961232575,127,100,100,100,Air
1483,412.165048429395,1005.813153657785,127,100,100,100,Air
1484,510.645823730616,1023.177971424478,127,100,100,100,Air
1485,661.2210523319159,745.1004632875088,227,100,100,100,Body
1486,759.7018276331369,762.465281054202,227,100,100,100,Air
1487,643.8562345652231,843.5812385887298,227,100,100,100,Air
1488,742.3370098664441,860.9460563554226,227,100,100,100,Air
1489,661.2210523319159,745.1004632875088,327,100,100,100,Body
1490,759.7018276331369,762.465281054202,327,100,100,100,Air
1491,643.8562345652231,843.5812385887298,327,100,100,100,Air
1492,742.3370098664441,860.9460563554226,327,100,100,100,Air
1493,429.5298661960883,907.3323783565643,227,100,100,100,Body
1494,528.0106414973093,924.6971961232575,227,100,100,100,Air
1495,412.165048429395,1005.813153657785,227,100,100,100,Air
1496,510.645823730616,1023.177971424478,227,100,100,100,Air
1497,429.5298661960883,907.3323783565643,327,100,100,100,Body
1498,528.0106414973093,924.6971961232575,327,100,100,100,Air
1499,412.165048429395,1005.813153657785,327,100,100,100,Air
1500,510.645823730616,1023.177971424478,327,100,100,100,Air
1501,979.8565392361493,953.5984884227655,177,400,400,400,Air
1502,-1847.064440264805,861.3066921602435,177,400,400,400,Air
1503,-1453.141339059922,930.7659632270156,177,400,400,400,Air
1504,-1059.218237855039,1000.225234293788,177,400,400,400,Air
1505,-665.2951366501555,1069.68450536056,177,400,400,400,Air
1506,-387.2176285131864,1220.25973396186,77,200,200,200,Air
1507,-155.5264423773588,1058.027818892805,277,200,200,200,Body
1508,-387.2176285131864,1220.25973396186,277,200,200,200,Air
1509,-393.045971747064,965.3753868254616,27,100,100,100,Air
1510,-294.5651964458432,982.7402045921544,27,100,100,100,Body
1511,-410.410789513757,1063.856162126683,27,100,100,100,Air
1512,-311.9300142125362,1081.220979893375,27,100,100,100,Air
1513,-393.045971747064,965.3753868254616,127,100,100,100,Air
1514,-294.5651964458432,982.7402045921544,127,100,100,100,Body
1515,-410.410789513757,1063.856162126683,127,100,100,100,Air
1516,-311.9300142125362,1081.220979893375,127,100,100,100,Air
1517,-196.0844211446224,1000.105022358848,27,100,100,100,Body
1518,-97.60364584340164,1017.469840125541,27,100,100,100,Body
1519,-213.4492389113154,1098.585797660069,27,100,100,100,Air
1520,-114.9684636100947,1115.950615426762,27,100,100,100,Air
1521,-196.0844211446224,1000.105022358848,127,100,100,100,Body
1522,-97.60364584340164,1017.469840125541,127,100,100,100,Body
1523,-213.4492389113154,1098.585797660069,127,100,100,100,Air
1524,-114.9684636100947,1115.950615426762,127,100,100,100,Air
1525,-230.8140566780085,1197.066572961289,27,100,100,100,Air
1526,-132.3332813767877,1214.431390727982,27,100,100,100,Air
1527,-248.1788744447015,1295.54734826251,27,100,100,100,Air
1528,-149.6980991434807,1312.912166029203,27,100,100,100,
1529,-230.8140566780085,1197.066572961289,127,100,100,100,Air
1530,-132.3332813767877,1214.431390727982,127,100,100,100,Air
1531,-248.1788744447015,1295.54734826251,127,100,100,100,Air
1532,-149.6980991434807,1312.912166029203,127,100,100,100,
1533,-393.045971747064,965.3753868254616,227,100,100,100,Body
1534,-294.5651964458432,982.7402045921544,227,100,100,100,Body
1535,-410.410789513757,1063.856162126683,227,100,100,100,Air
1536,-311.9300142125362,1081.220979893375,227,100,100,100,Air
1537,-393.045971747064,965.3753868254616,327,100,100,100,Body
1538,-294.5651964458432,982.7402045921544,327,100,100,100,Body
1539,-410.410789513757,1063.856162126683,327,100,100,100,Air
1540,-311.9300142125362,1081.220979893375,327,100,100,100,Air
